Raw,Filtered
452.00,384.75
477.00,564.22
465.00,747.23
373.00,885.46
0.00,1083.38
0.00,1079.13
0.00,805.25
0.00,397.78
0.00,-28.15
0.00,-327.06
0.00,-419.34
0.00,-349.67
0.00,-160.70
0.00,59.27
0.00,203.88
0.00,260.09
0.00,197.16
0.00,103.08
0.00,-14.58
0.00,-103.55
0.00,-147.78
0.00,-99.99
0.00,-57.64
0.00,3.21
0.00,62.76
0.00,55.57
0.00,37.11
0.00,30.55
0.00,4.59
0.00,-12.26
0.00,-9.11
0.00,-17.10
0.00,-9.60
0.00,5.92
0.00,3.07
0.00,10.26
0.00,13.54
0.00,0.75
0.00,2.14
0.00,-0.78
0.00,-10.12
0.00,-2.37
0.00,-2.02
0.00,-4.44
0.00,5.44
0.00,2.72
0.00,-0.02
0.00,5.70
0.00,-1.22
0.00,-2.75
0.00,1.90
0.00,-4.17
0.00,-1.65
0.00,2.72
0.00,-2.47
0.00,1.54
0.00,3.08
0.00,-2.39
0.00,1.71
0.00,0.88
0.00,-3.27
0.00,1.60
0.00,-0.24
0.00,-2.32
0.00,2.55
0.00,-0.45
0.00,-1.16
0.00,2.62
0.00,-1.31
0.00,-0.72
0.00,1.94
0.00,-1.98
0.00,-0.02
0.00,1.55
0.00,-1.93
0.00,0.85
0.00,1.08
0.00,-1.79
0.00,1.27
0.00,0.32
0.00,-1.62
0.00,1.45
0.00,-0.30
165.00,40.76
478.00,195.36
465.00,354.22
454.00,587.73
445.00,844.12
0.00,1159.46
0.00,1260.18
0.00,1025.74
0.00,574.49
0.00,65.46
0.00,-326.84
0.00,-497.89
478.00,-237.30
464.00,51.77
453.00,451.98
476.00,865.80
466.00,1178.58
0.00,1474.78
0.00,1411.21
0.00,935.51
0.00,339.97
0.00,-231.21
0.00,-582.06
0.00,-637.18
456.00,-321.02
466.00,60.42
454.00,506.58
446.00,905.90
468.00,1197.40
49.00,1447.63
0.00,1332.30
0.00,877.94
0.00,302.74
0.00,-236.85
0.00,-549.88
131.00,-545.95
473.00,-219.44
463.00,168.35
452.00,606.29
480.00,994.15
467.00,1254.00
0.00,1450.39
0.00,1303.08
0.00,846.04
0.00,246.58
0.00,-285.46
0.00,-573.11
334.00,-394.20
446.00,-102.39
474.00,316.53
464.00,760.90
454.00,1112.72
447.00,1323.13
445.00,1352.23
6.00,1245.66
0.00,940.43
0.00,456.24
0.00,-24.08
0.00,-355.68
0.00,-479.17
451.00,-214.36
481.00,94.66
469.00,478.11
459.00,873.99
450.00,1168.45
475.00,1316.58
0.00,1375.40
0.00,1150.07
0.00,665.22
0.00,127.79
0.00,-319.78
0.00,-535.93
465.00,-252.33
452.00,22.58
478.00,436.97
466.00,870.00
454.00,1183.30
446.00,1350.91
0.00,1426.38
0.00,1169.64
0.00,661.28
0.00,92.39
0.00,-376.99
62.00,-558.57
446.00,-280.12
469.00,30.80
456.00,466.93
446.00,895.07
470.00,1204.10
457.00,1360.53
53.00,1419.50
0.00,1159.37
0.00,677.66
0.00,122.64
0.00,-329.27
66.00,-509.16
472.00,-251.38
459.00,48.15
448.00,474.75
472.00,899.22
461.00,1205.02
450.00,1359.69
0.00,1401.57
0.00,1145.62
0.00,641.60
0.00,74.38
0.00,-370.79
57.00,-546.56
476.00,-272.18
462.00,44.87
451.00,476.11
478.00,909.92
465.00,1219.34
453.00,1367.57
0.00,1409.78
0.00,1149.65
0.00,637.17
0.00,71.63
0.00,-375.38
14.00,-566.64
331.00,-314.07
464.00,-2.88
454.00,393.03
473.00,813.21
465.00,1131.23
454.00,1311.00
0.00,1407.15
0.00,1189.39
0.00,702.08
0.00,136.79
0.00,-335.83
0.00,-561.32
1.00,-530.28
461.00,-183.15
450.00,170.51
480.00,576.00
465.00,928.91
453.00,1183.81
400.00,1268.20
0.00,1270.52
0.00,1025.01
0.00,550.34
0.00,46.54
0.00,-336.48
0.00,-508.84
462.00,-234.10
450.00,54.90
473.00,452.79
458.00,864.18
447.00,1167.95
416.00,1308.43
0.00,1374.84
0.00,1123.05
0.00,619.05
0.00,73.44
0.00,-371.47
0.00,-566.43
0.00,-503.19
0.00,-289.10
0.00,0.38
0.00,237.39
0.00,331.97
0.00,311.05
0.00,199.11
0.00,20.90
0.00,-107.78
0.00,-178.69
0.00,-177.55
0.00,-99.26
0.00,-14.21
0.00,58.71
0.00,108.48
0.00,75.35
0.00,45.77
0.00,29.03
0.00,-7.42
0.00,-17.13
0.00,-10.80
0.00,-17.52
0.00,-0.05
0.00,13.40
0.00,6.94
0.00,16.40
0.00,11.77
140.00,31.96
0.00,23.69
0.00,66.38
0.00,92.44
0.00,82.65
0.00,52.60
0.00,25.65
0.00,12.79
0.00,-9.49
0.00,-13.86
316.00,75.13
447.00,216.24
473.00,425.92
462.00,684.61
451.00,932.35
477.00,1134.82
464.00,1228.42
451.00,1217.68
479.00,1156.02
467.00,1056.01
453.00,969.85
457.00,937.14
472.00,948.52
460.00,989.37
449.00,1048.42
474.00,1100.01
461.00,1121.63
450.00,1119.34
476.00,1099.11
462.00,1065.82
451.00,1038.34
476.00,1027.18
466.00,1028.62
452.00,1039.80
468.00,1058.75
467.00,1076.49
456.00,1081.87
445.00,1074.42
470.00,1072.36
456.00,1054.48
446.00,1038.14
469.00,1039.11
457.00,1034.50
445.00,1035.48
470.00,1050.75
457.00,1052.68
445.00,1053.75
470.00,1061.79
457.00,1054.39
447.00,1048.80
472.00,1052.46
459.00,1046.20
447.00,1045.16
473.00,1054.13
460.00,1052.84
449.00,1054.62
475.00,1062.75
464.00,1060.55
452.00,1059.97
479.00,1066.45
468.00,1064.76
455.00,1065.00
445.00,1060.65
470.00,1062.84
464.00,1058.65
456.00,1052.22
185.00,1122.80
0.00,1059.52
1.00,859.05
0.00,556.92
0.00,185.83
25.00,-106.05
466.00,-30.58
454.00,98.44
446.00,382.11
468.00,755.34
454.00,1071.95
445.00,1277.22
452.00,1340.45
173.00,1341.86
0.00,1081.27
0.00,692.05
0.00,215.35
0.00,-170.89
0.00,-375.52
0.00,-381.37
189.00,-194.32
454.00,113.15
446.00,410.30
469.00,726.06
456.00,982.51
445.00,1143.27
93.00,1296.13
0.00,1175.67
0.00,781.01
0.00,313.57
0.00,-131.07
0.00,-407.90
0.00,-461.39
0.00,-323.39
187.00,-43.06
463.00,253.97
451.00,503.99
477.00,773.01
463.00,986.53
429.00,1108.31
0.00,1217.78
0.00,1099.46
1.00,712.86
0.00,255.41
0.00,-168.59
0.00,-419.76
0.00,-444.74
0.00,-307.94
125.00,-44.54
475.00,256.49
466.00,486.22
454.00,734.00
447.00,947.98
471.00,1087.67
0.00,1208.50
0.00,1120.23
0.00,733.69
0.00,292.47
0.00,-134.46
0.00,-404.37
0.00,-446.57
0.00,-315.49
45.00,-90.25
447.00,211.37
473.00,435.22
461.00,677.28
450.00,902.06
472.00,1059.31
0.00,1210.64
0.00,1150.90
0.00,806.49
0.00,351.60
0.00,-95.89
0.00,-392.39
0.00,-453.11
0.00,-349.27
391.00,-44.28
445.00,262.43
468.00,569.42
460.00,858.26
451.00,1080.21
353.00,1143.74
0.00,1188.16
0.00,994.36
0.00,566.79
0.00,109.62
0.00,-265.74
0.00,-457.68
0.00,-417.10
0.00,-266.36
468.00,64.49
457.00,349.09
448.00,628.67
475.00,895.28
465.00,1093.08
155.00,1298.36
0.00,1237.78
0.00,936.57
0.00,465.13
0.00,-2.52
0.00,-330.91
0.00,-455.91
0.00,-375.94
0.00,-172.00
393.00,118.77
472.00,375.68
459.00,623.98
449.00,851.21
476.00,1039.77
359.00,1101.67
0.00,1154.45
0.00,998.67
0.00,634.25
0.00,185.87
0.00,-192.97
0.00,-402.09
360.00,-197.26
448.00,41.85
474.00,386.31
463.00,773.32
450.00,1086.83
475.00,1283.22
0.00,1412.17
0.00,1230.23
0.00,782.13
0.00,218.58
0.00,-276.53
0.00,-535.44
0.00,-529.19
0.00,-357.55
469.00,24.41
456.00,341.54
446.00,648.38
470.00,935.27
458.00,1116.30
409.00,1164.30
0.00,1175.39
0.00,975.89
0.00,571.37
0.00,136.72
0.00,-231.71
0.00,-416.40
0.00,-386.87
0.00,-256.34
479.00,72.22
464.00,347.12
452.00,623.61
454.00,893.09
469.00,1094.68
377.00,1146.20
0.00,1183.66
0.00,998.28
0.00,588.03
0.00,143.64
0.00,-232.83
0.00,-430.53
0.00,-403.05
0.00,-264.54
470.00,61.56
459.00,342.67
448.00,621.26
477.00,894.89
468.00,1096.50
363.00,1146.83
0.00,1186.28
0.00,1001.31
0.00,585.12
0.00,135.52
0.00,-239.40
0.00,-438.10
1.00,-407.72
38.00,-253.61
459.00,67.14
448.00,354.71
474.00,646.57
464.00,906.04
454.00,1101.87
288.00,1346.12
0.00,1282.70
0.00,1016.32
0.00,566.07
0.00,94.16
0.00,-261.07
0.00,-425.25
460.00,-182.81
450.00,83.48
478.00,458.85
467.00,850.61
452.00,1150.93
446.00,1305.75
330.00,1493.22
0.00,1290.38
0.00,908.82
0.00,421.44
0.00,-52.31
0.00,-356.25
0.00,-433.12
0.00,-339.98
449.00,-13.98
474.00,289.63
459.00,601.06
447.00,902.15
472.00,1123.77
162.00,1346.84
0.00,1281.10
0.00,947.98
0.00,455.47
0.00,-27.09
0.00,-368.18
0.00,-480.16
0.00,-385.76
104.00,-138.51
470.00,184.67
456.00,451.12
446.00,715.31
469.00,952.03
460.00,1100.35
156.00,1267.25
0.00,1182.68
0.00,873.85
0.00,433.36
0.00,-6.47
0.00,-314.73
0.00,-416.14
465.00,-171.78
452.00,105.28
478.00,487.74
464.00,859.64
452.00,1144.89
447.00,1294.23
282.00,1446.15
0.00,1245.44
0.00,834.80
0.00,355.73
0.00,-91.98
0.00,-371.97
0.00,-437.54
83.00,-285.20
465.00,35.89
455.00,336.35
447.00,656.26
468.00,950.81
459.00,1141.86
258.00,1377.27
0.00,1289.93
0.00,976.88
0.00,510.39
0.00,31.26
0.00,-315.81
0.00,-443.91
455.00,-197.06
446.00,82.15
469.00,470.29
458.00,850.12
448.00,1140.81
446.00,1292.81
101.00,1384.78
0.00,1170.75
0.00,750.89
0.00,221.56
0.00,-226.69
0.00,-465.30
0.00,-468.98
119.00,-277.68
447.00,64.42
472.00,387.12
459.00,702.08
448.00,970.28
470.00,1146.76
235.00,1343.35
0.00,1240.64
0.00,924.55
0.00,469.21
0.00,10.60
0.00,-313.59
0.00,-426.32
0.00,-355.79
319.00,-59.19
457.00,234.69
447.00,527.18
471.00,824.48
460.00,1050.02
451.00,1169.67
0.00,1245.49
0.00,1095.86
0.00,701.74
0.00,224.96
0.00,-196.40
0.00,-434.38
99.00,-411.27
463.00,-117.32
452.00,205.09
476.00,599.85
464.00,943.50
454.00,1187.59
447.00,1291.08
0.00,1291.51
0.00,1058.31
0.00,600.29
0.00,91.17
0.00,-304.83
0.00,-489.47
0.00,-450.10
383.00,-142.66
476.00,186.40
462.00,538.74
451.00,870.46
478.00,478.00
459.00,459.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
30.00,30.00
468.00,468.00
456.00,456.00
446.00,446.00
474.00,474.00
461.00,461.00
451.00,451.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
448.00,448.00
475.00,475.00
462.00,462.00
447.00,447.00
466.00,466.00
451.00,451.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
177.00,177.00
447.00,447.00
473.00,473.00
462.00,462.00
449.00,449.00
476.00,476.00
466.00,466.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
470.00,470.00
455.00,455.00
447.00,447.00
470.00,470.00
459.00,459.00
337.00,337.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
468.00,468.00
454.00,454.00
480.00,480.00
468.00,468.00
454.00,454.00
350.00,350.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
243.00,243.00
472.00,472.00
458.00,458.00
449.00,449.00
472.00,472.00
458.00,458.00
412.00,412.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
469.00,469.00
456.00,456.00
444.00,444.00
468.00,468.00
455.00,455.00
443.00,443.00
418.00,1203.30
0.00,1090.35
0.00,838.95
0.00,448.06
0.00,53.78
0.00,-238.92
0.00,-361.13
0.00,-311.51
446.00,-28.54
469.00,243.32
456.00,561.98
446.00,865.40
470.00,1102.94
457.00,1219.13
185.00,1329.08
0.00,1163.88
0.00,778.05
0.00,330.40
0.00,-88.09
0.00,-352.84
0.00,-413.27
47.00,-276.31
446.00,27.97
468.00,318.52
457.00,627.38
449.00,913.53
473.00,473.00
462.00,462.00
451.00,451.00
0.00,0.00
0.00,0.00
0.00,0.00
1.00,1.00
0.00,0.00
0.00,0.00
0.00,0.00
178.00,178.00
479.00,479.00
465.00,465.00
454.00,454.00
445.00,445.00
472.00,472.00
139.00,139.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,10.00
447.00,447.00
472.00,278.96
460.00,602.19
450.00,902.25
475.00,1127.85
43.00,1319.78
0.00,1241.11
0.00,869.66
0.00,354.58
0.00,-131.44
0.00,-440.54
0.00,-510.12
0.00,-353.84
252.00,-35.81
452.00,266.19
481.00,554.10
467.00,824.69
458.00,1034.95
449.00,1151.40
95.00,1258.42
0.00,1122.19
0.00,743.54
0.00,303.11
0.00,-113.10
0.00,-370.93
54.00,-401.50
476.00,-127.31
460.00,172.33
449.00,547.69
479.00,479.00
467.00,467.00
469.00,469.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
199.00,199.00
470.00,470.00
458.00,458.00
447.00,447.00
473.00,473.00
461.00,461.00
274.00,274.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
26.00,26.00
451.00,451.00
475.00,475.00
464.00,464.00
452.00,863.72
461.00,1153.85
445.00,1293.54
0.00,1348.43
0.00,1131.11
0.00,656.96
0.00,121.22
0.00,-313.17
0.00,-525.42
0.00,-490.89
449.00,-155.38
467.00,181.68
456.00,563.60
446.00,906.55
472.00,1157.06
460.00,1262.78
38.00,1290.53
0.00,1079.43
0.00,650.46
0.00,159.65
0.00,-243.78
0.00,-450.18
11.00,-433.01
324.00,-156.87
471.00,163.56
461.00,461.00
449.00,449.00
474.00,474.00
463.00,463.00
170.00,170.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
263.00,263.00
459.00,459.00
450.00,450.00
476.00,476.00
466.00,466.00
452.00,452.00
105.00,105.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,-476.01
0.00,-324.44
475.00,17.02
466.00,315.89
453.00,632.48
446.00,918.97
472.00,1126.32
382.00,1179.94
0.00,1192.84
0.00,984.20
0.00,564.90
0.00,109.03
0.00,-260.26
0.00,-439.91
25.00,-396.65
310.00,-125.81
453.00,179.41
458.00,510.05
467.00,821.39
456.00,1061.78
448.00,1196.24
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
459.00,459.00
450.00,450.00
477.00,477.00
464.00,464.00
453.00,453.00
443.00,443.00
351.00,351.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
462.00,-7.08
453.00,266.83
479.00,594.66
462.00,889.70
450.00,1109.70
370.00,1192.16
0.00,1223.02
0.00,1012.73
0.00,581.82
0.00,101.34
0.00,-282.34
0.00,-465.73
243.00,-352.00
450.00,-49.13
477.00,313.93
464.00,702.40
452.00,1028.07
446.00,1230.44
395.00,1268.88
0.00,1211.92
0.00,936.08
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
37.00,37.00
457.00,457.00
446.00,446.00
473.00,473.00
461.00,461.00
447.00,447.00
475.00,475.00
458.00,458.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,-347.56
80.00,-289.81
464.00,-14.11
452.00,264.23
477.00,608.31
466.00,917.55
451.00,1142.82
123.00,1387.74
0.00,1303.27
0.00,939.90
0.00,425.90
0.00,-86.56
0.00,-420.54
0.00,-510.15
0.00,-403.44
0.00,-159.53
0.00,98.61
0.00,263.77
0.00,319.32
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
22.00,22.00
467.00,467.00
458.00,458.00
448.00,448.00
475.00,475.00
452.00,452.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,-420.05
56.00,-178.53
454.00,150.73
446.00,406.62
468.00,690.09
457.00,921.71
442.00,1071.97
0.00,1212.77
0.00,1119.13
0.00,734.93
0.00,283.45
0.00,-152.58
0.00,-418.23
0.00,-456.27
0.00,-324.03
81.00,-75.14
461.00,229.34
450.00,450.62
477.00,707.05
463.00,463.00
454.00,454.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
450.00,450.00
477.00,477.00
466.00,466.00
455.00,455.00
452.00,452.00
467.00,467.00
361.00,361.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,-32.39
0.00,-322.74
0.00,-425.78
450.00,-160.11
475.00,121.29
463.00,480.85
450.00,863.04
471.00,1143.22
458.00,1284.38
450.00,1295.44
351.00,1146.46
0.00,949.99
0.00,651.74
0.00,287.64
0.00,-23.24
0.00,-228.40
0.00,-299.09
460.00,-70.10
447.00,447.00
473.00,473.00
460.00,460.00
449.00,449.00
474.00,474.00
466.00,466.00
455.00,455.00
149.00,149.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
456.00,456.00
446.00,446.00
471.00,471.00
459.00,459.00
447.00,447.00
475.00,475.00
463.00,1306.19
433.00,1218.36
0.00,1057.56
0.00,807.34
0.00,423.88
0.00,60.52
0.00,-201.32
0.00,-321.93
474.00,-93.75
458.00,146.81
446.00,471.25
468.00,841.45
454.00,1114.42
451.00,1259.08
468.00,1289.19
458.00,1190.18
451.00,1052.63
285.00,978.44
0.00,811.85
0.00,656.82
0.00,450.95
0.00,205.70
12.00,14.51
448.00,106.11
473.00,200.18
459.00,438.21
447.00,748.29
466.00,1032.13
455.00,1234.01
445.00,1299.14
182.00,1333.06
0.00,1115.92
0.00,723.49
0.00,264.19
0.00,-123.48
0.00,-357.06
463.00,-148.22
467.00,81.40
454.00,424.54
447.00,818.19
468.00,1139.72
459.00,1308.15
450.00,1333.42
0.00,1237.27
0.00,944.97
0.00,491.26
0.00,22.21
0.00,-320.97
0.00,-448.69
0.00,-382.67
70.00,-165.48
468.00,155.70
457.00,414.35
445.00,683.87
470.00,931.83
459.00,1090.31
447.00,1159.70
0.00,1179.51
0.00,1012.11
0.00,652.01
1.00,211.14
0.00,-172.80
0.00,-380.06
0.00,-388.68
448.00,-110.47
472.00,184.51
459.00,535.74
447.00,869.55
472.00,1134.71
459.00,1258.34
449.00,1248.39
475.00,1175.03
462.00,897.81
264.00,870.20
0.00,778.76
0.00,503.68
0.00,153.79
0.00,-134.29
0.00,-335.97
0.00,-350.06
472.00,17.35
460.00,360.97
448.00,819.14
473.00,1254.49
379.00,1470.12
0.00,1879.10
0.00,1440.41
0.00,545.26
0.00,-325.15
0.00,-947.92
475.00,-564.90
460.00,-64.98
448.00,545.49
473.00,1241.97
458.00,1716.88
447.00,1764.72
472.00,1736.08
0.00,1607.70
0.00,1221.08
0.00,645.45
0.00,58.76
0.00,-380.59
0.00,-544.92
0.00,-466.16
0.00,-234.68
0.00,56.08
0.00,267.89
0.00,345.68
447.00,426.02
471.00,434.98
458.00,519.03
446.00,691.05
469.00,891.14
448.00,1062.34
476.00,1185.85
0.00,1260.52
0.00,1007.98
0.00,288.26
0.00,-385.16
0.00,-814.92
0.00,-844.35
0.00,-628.17
0.00,-188.81
0.00,191.66
0.00,445.62
0.00,468.36
0.00,424.56
0.00,131.97
0.00,-90.33
0.00,-153.91
123.00,-158.31
476.00,-13.28
461.00,433.58
450.00,889.72
474.00,1080.83
0.00,1374.51
0.00,1457.17
0.00,1187.81
0.00,685.24
0.00,116.05
0.00,-326.87
0.00,-528.60
0.00,-494.52
0.00,-279.89
463.00,83.74
451.00,366.03
476.00,671.56
460.00,927.18
446.00,1093.76
471.00,1178.22
456.00,1160.17
451.00,1084.88
466.00,1010.15
308.00,1008.67
0.00,921.12
0.00,668.16
0.00,221.53
0.00,-132.58
0.00,-380.38
0.00,-414.69
0.00,-391.41
0.00,-124.52
0.00,-71.35
80.00,206.21
448.00,342.00
471.00,606.82
458.00,892.65
447.00,1153.78
471.00,1227.14
460.00,1271.12
448.00,1264.71
470.00,1215.82
299.00,1208.99
0.00,913.19
0.00,717.51
0.00,428.56
0.00,114.45
0.00,-128.24
0.00,-240.52
0.00,-234.57
0.00,-145.64
0.00,-2.11
0.00,108.13
55.00,183.14
455.00,304.38
478.00,390.18
466.00,552.83
451.00,764.17
476.00,978.89
451.00,1134.47
461.00,1209.32
469.00,1198.17
455.00,1130.89
0.00,1017.32
0.00,840.60
0.00,219.50
0.00,-268.11
0.00,-537.04
0.00,-541.51
45.00,-454.79
474.00,113.48
460.00,554.47
446.00,995.32
476.00,1359.17
461.00,1429.71
451.00,1446.26
0.00,1430.62
0.00,949.77
0.00,145.92
0.00,-543.75
0.00,-938.54
465.00,-451.65
450.00,-240.42
478.00,157.59
462.00,627.81
450.00,1043.70
477.00,1310.48
464.00,1395.06
404.00,1296.49
0.00,1079.22
0.00,728.41
0.00,296.49
0.00,-88.33
0.00,-323.67
0.00,-381.84
0.00,-257.84
0.00,-72.91
0.00,105.77
0.00,0.00
149.00,149.00
452.00,452.00
474.00,474.00
463.00,463.00
452.00,452.00
122.00,122.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
158.00,158.00
470.00,470.00
456.00,456.00
445.00,445.00
469.00,469.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,-138.92
448.00,366.10
473.00,742.65
461.00,1105.52
446.00,1340.24
474.00,1385.44
0.00,1638.16
0.00,1186.81
0.00,334.67
0.00,-370.17
0.00,-876.20
0.00,-913.70
0.00,-803.51
0.00,-554.63
0.00,-248.08
450.00,110.57
475.00,366.38
461.00,628.99
448.00,858.61
475.00,1029.10
224.00,1261.95
0.00,1220.68
0.00,963.42
0.00,556.80
0.00,97.70
0.00,-251.79
0.00,-396.99
76.00,-348.70
448.00,-52.56
472.00,265.43
456.00,456.00
445.00,445.00
470.00,470.00
448.00,448.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
466.00,466.00
456.00,456.00
446.00,446.00
469.00,469.00
458.00,458.00
400.00,400.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
16.00,16.00
427.00,427.00
470.00,470.00
459.00,459.00
448.00,1431.65
471.00,1488.07
459.00,1476.95
0.00,1426.29
0.00,880.07
0.00,92.20
0.00,-559.31
0.00,-927.70
0.00,-909.49
7.00,-538.56
470.00,99.07
457.00,616.30
447.00,1104.25
470.00,1439.60
457.00,1498.37
450.00,1491.31
332.00,1532.84
0.00,1294.01
0.00,922.90
0.00,458.76
0.00,26.72
0.00,-267.66
0.00,-363.22
35.00,-277.51
449.00,13.20
476.00,298.61
462.00,612.22
446.00,903.25
470.00,1126.17
422.00,1209.65
0.00,1238.69
0.00,1044.62
0.00,622.00
0.00,145.70
0.00,-247.49
0.00,-449.75
0.00,-429.47
193.00,-198.54
461.00,119.99
450.00,432.39
473.00,746.95
458.00,1000.92
446.00,1160.03
79.00,1291.02
0.00,1161.59
0.00,771.30
0.00,292.26
1.00,1.00
0.00,0.00
3.00,3.00
447.00,447.00
469.00,469.00
456.00,456.00
448.00,448.00
467.00,467.00
373.00,373.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
137.00,137.00
446.00,446.00
470.00,470.00
457.00,457.00
445.00,445.00
471.00,471.00
383.00,383.00
0.00,0.00
0.00,0.00
1.00,1.00
0.00,0.00
0.00,0.00
0.00,0.00
268.00,268.00
447.00,447.00
471.00,350.13
459.00,729.17
447.00,1039.62
472.00,1233.37
473.00,1283.91
108.00,1266.95
0.00,1030.62
0.00,657.27
0.00,204.30
0.00,-169.15
0.00,-364.96
0.00,-365.76
457.00,-82.34
447.00,196.94
470.00,546.43
458.00,874.52
446.00,1401.43
471.00,1432.80
0.00,1406.30
0.00,918.58
0.00,124.40
0.00,-556.86
0.00,-932.75
0.00,-923.49
92.00,-528.71
467.00,130.55
453.00,667.17
481.00,1181.70
468.00,1511.15
453.00,1555.86
469.00,1539.08
0.00,1454.06
0.00,847.42
0.00,34.78
0.00,-624.95
0.00,-950.40
0.00,-921.06
0.00,-528.00
468.00,127.30
454.00,628.12
446.00,1100.99
464.00,1436.95
452.00,1487.13
444.00,1474.64
0.00,1411.88
0.00,850.37
0.00,59.10
0.00,0.00
0.00,0.00
0.00,0.00
465.00,465.00
452.00,452.00
479.00,479.00
466.00,466.00
454.00,454.00
454.00,454.00
467.00,467.00
452.00,452.00
445.00,445.00
470.00,470.00
141.00,141.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
449.00,449.00
475.00,475.00
462.00,462.00
451.00,451.00
476.00,476.00
461.00,461.00
453.00,453.00
249.00,249.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
461.00,461.00
451.00,451.00
478.00,478.00
465.00,465.00
454.00,454.00
399.00,399.00
0.00,0.00
0.00,0.00
0.00,616.88
0.00,95.52
0.00,-320.10
0.00,-519.61
130.00,-433.53
470.00,-98.93
455.00,251.48
476.00,654.32
467.00,992.99
455.00,1212.91
448.00,1291.29
0.00,1264.22
0.00,1015.87
0.00,563.38
0.00,72.80
0.00,-305.22
0.00,-472.25
0.00,-424.88
472.00,-94.94
457.00,216.75
449.00,574.21
471.00,910.60
458.00,1144.19
414.00,1234.83
0.00,1256.42
0.00,1037.21
0.00,593.50
0.00,104.32
0.00,-288.81
0.00,-476.13
470.00,-214.08
458.00,55.54
449.00,440.26
473.00,856.25
461.00,1161.14
441.00,1319.24
359.00,1296.67
0.00,1162.75
0.00,835.15
0.00,365.42
0.00,-83.77
0.00,-375.24
0.00,-457.24
0.00,-351.48
0.00,-134.41
0.00,88.92
457.00,321.47
445.00,463.30
471.00,636.74
458.00,811.61
450.00,971.68
0.00,1146.23
0.00,1136.62
0.00,857.88
0.00,426.47
0.00,-17.41
0.00,-327.69
0.00,-435.42
0.00,-363.00
0.00,-166.73
0.00,54.92
0.00,211.36
0.00,271.36
53.00,244.78
458.00,290.89
468.00,334.25
458.00,478.36
449.00,701.04
478.00,954.41
0.00,1248.22
0.00,1317.24
0.00,1049.37
0.00,567.62
0.00,39.09
0.00,-354.56
0.00,-517.58
0.00,-460.07
0.00,-241.04
0.00,24.54
0.00,226.51
181.00,377.36
476.00,461.86
465.00,515.69
452.00,639.90
461.00,808.65
123.00,1080.45
0.00,1191.48
0.00,1048.48
0.00,694.59
0.00,243.78
0.00,-154.84
261.00,-292.89
468.00,-124.97
